f	m	p	d	mean	sd
0.2	2	3	3	0.19598806932484397	0.3215982341607197
0.2	2	3	4	0.21403097425563558	0.29585126943186446
0.2	2	3	5	0.2064496047553036	0.31135326456050194
0.2	2	4	1	0.2810754342213426	0.34768929865606646
0.2	2	4	2	0.14216619095340774	0.28247626066028314
0.2	2	4	3	0.45415103603614115	0.42855290856412287
0.2	2	4	4	0.4137833209435823	0.4344010466130142
0.2	2	4	5	0.4825651741847392	0.440325891794051
0.2	2	5	1	0.29399598998400095	0.38113665717107326
0.2	2	5	2	0.2687984448449896	0.36149758138448973
0.2	2	5	3	0.2400587979415211	0.3286274317163549
0.2	2	5	4	0.9140440028178713	0.47497646812143896
0.2	2	5	5	0.9707337787198536	0.3685337943821407
0.2	3	3	1	0.0138337694228831	0.09683638596018172
0.2	3	3	2	0.011523429839516881	0.08066400887661818
0.2	3	3	3	0.01739026592917522	0.08646546325874054
0.2	3	3	4	0.01197062371954392	0.08379436603680743
0.2	3	3	5	0.02258295268480296	0.11356727518886728
0.2	3	4	1	0.0	0.0
0.2	3	4	2	0.03112407417615266	0.12806743078549904
0.2	3	4	3	0.02595635065761305	0.09726136821299096
0.2	3	4	4	0.02087934140542306	0.10591978068556798
0.2	3	4	5	0.05031275557254192	0.15584577157693605
0.2	3	5	1	0.040290817218671865	0.15949229536258944
0.2	3	5	2	0.058597402326569556	0.18068595725815273
0.2	3	5	3	0.01984940380884324	0.10309070719452804
0.2	3	5	4	0.0701299932535946	0.16313688762222103
0.2	3	5	5	0.11695295480190807	0.20447777814109908
0.3	1	3	1	1.057682325013738	0.43539044662463816
0.3	1	3	2	1.4001312945123023	0.29905403439840345
0.3	1	3	3	1.205827608580646	0.41761173630143805
0.3	1	3	4	1.2262688451478108	0.3887088555376972
0.3	1	3	5	1.2112216216799843	0.41029618609612667
0.3	1	4	1	1.2315338995996563	0.3140351929654836
0.3	1	4	2	1.4756596314392172	0.2930337761318018
0.3	1	4	3	1.4035289341192216	0.3416510066440459
0.3	1	4	4	1.1333578600575183	0.474761639223731
0.3	1	4	5	1.0875670304917433	0.5833287248120506
0.3	1	5	1	1.1107166339962466	0.26393503788203987
0.3	1	5	2	1.2335484067178626	0.3169822498194148
0.3	1	5	3	1.6856321154637794	0.30332206045203836
0.3	1	5	4	1.1875331967399796	0.5199456751823258
0.3	1	5	5	1.045411494165427	0.5867177303864208
0.3	2	3	1	0.224902323053082	0.3332941360868682
0.3	2	3	2	0.33562965624094987	0.38802111802936157
0.3	2	3	3	0.3628545100650237	0.37813027679630073
0.3	2	3	4	0.43028413100350554	0.36879427254912284
0.3	2	3	5	0.3622785501633717	0.38472432904879167
0.3	2	4	1	0.32327015200833664	0.397344894465641
0.3	2	4	2	0.3344577151440442	0.32598878777760737
0.3	2	4	3	0.9413679596577101	0.3844537895458119
0.3	2	4	4	0.8840556791856651	0.3894483954604503
0.3	2	4	5	0.8852971212506823	0.39639759258420126
0.3	2	5	1	0.40275390316491283	0.455802971947308
0.3	2	5	2	0.3057909194963086	0.3707371426549373
0.3	2	5	3	0.7615521146206738	0.4789658218498822
0.3	2	5	4	1.3867020733718527	0.35799995630639597
0.3	2	5	5	1.1917009927368567	0.42853848006286677
0.3	3	3	1	0.012725657383858559	0.08907960168700994
0.3	3	3	2	0.021757210104037198	0.11063031631241692
0.3	3	3	3	0.02192352921799042	0.11006093409446117
0.3	3	3	4	0.013867057141163559	0.07300720833295885
