f	m	p	d	mean	sd
0.7	1	3	5	6.18	4.946473491286494
0.7	1	4	1	86.96	27.917707642283244
0.7	1	4	2	24.1	9.637945839233588
0.7	1	4	3	5.82	3.948113473546575
0.7	1	4	4	5.16	5.017409690268476
0.7	1	4	5	4.3	4.309292285283049
0.7	1	5	1	95.6	45.11851061371596
0.7	1	5	2	123.76	28.922351218391636
0.7	1	5	3	19.5	9.996499387285532
0.7	1	5	4	4.16	3.5797206594928603
0.7	1	5	5	3.46	3.014697331408246
0.7	2	3	1	9.66	3.308232156303424
0.7	2	3	2	7.04	2.945912422323515
0.7	2	3	3	6.98	2.6869313351851773
0.7	2	3	4	6.98	2.0346006979257627
0.7	2	3	5	7.0	2.4657656011875906
0.7	2	4	1	23.72	11.33320784244249
0.7	2	4	2	29.3	8.5492689745966
0.7	2	4	3	9.0	5.362835071116769
0.7	2	4	4	7.92	5.395701993253518
0.7	2	4	5	7.14	4.049740732442016
0.7	2	5	1	22.76	10.86933300621524
0.7	2	5	2	147.4	24.385241438214223
0.7	2	5	3	30.06	8.947424210352386
0.7	2	5	4	6.24	6.338958905056886
0.7	2	5	5	5.1	4.045985664828781
0.7	3	3	1	0.86	0.8720091742636656
0.7	3	3	2	1.26	1.1101351269102335
0.7	3	3	3	1.14	1.02
0.7	3	3	4	1.28	1.0961751684835777
0.7	3	3	5	1.16	1.1199999999999999
0.7	3	4	1	1.3	1.3892443989449803
0.7	3	4	2	6.88	2.2683915006012523
0.7	3	4	3	5.22	2.377309403506409
0.7	3	4	4	5.46	1.961733926912618
0.7	3	4	5	5.72	2.172924296886571
0.7	3	5	1	1.4	1.3711309200802086
0.7	3	5	2	9.92	4.325921867070647
0.7	3	5	3	27.0	5.524490926773253
0.7	3	5	4	8.34	4.361696917485212
0.7	3	5	5	8.84	6.201161181585268
0.8	1	3	1	18.02	6.754228305291435
0.8	1	3	2	4.2	3.3526109228480427
0.8	1	3	3	5.0	3.8
0.8	1	3	4	4.06	3.3371245107127785
0.8	1	3	5	4.68	3.673908001025611
0.8	1	4	1	67.48	27.167068299689607
0.8	1	4	2	13.86	8.047384668325481
0.8	1	4	3	3.86	4.064529493065587
0.8	1	4	4	2.96	3.4290523472236467
0.8	1	4	5	2.82	3.0178800506315686
0.8	1	5	1	131.22	65.2420999048927
0.8	1	5	2	83.92	27.9970284137442
0.8	1	5	3	10.8	6.321392251711644
0.8	1	5	4	2.5	2.29128784747792
0.8	1	5	5	1.86	2.615415836917717
0.8	2	3	1	7.72	2.416940214403327
0.8	2	3	2	6.48	2.2912005586591495
0.8	2	3	3	6.88	2.868030683238936
0.8	2	3	4	5.68	2.2399999999999998
0.8	2	3	5	6.0	2.4819347291981715
0.8	2	4	1	24.54	11.182504191816786
0.8	2	4	2	21.0	7.362064927722384
0.8	2	4	3	5.34	3.496340944473236
0.8	2	4	4	4.88	3.7021075078933077
0.8	2	4	5	5.26	3.593382807327936
0.8	2	5	1	27.72	13.80150716407451
0.8	2	5	2	120.76	15.601999871811307
0.8	2	5	3	20.5	7.937883848986454
0.8	2	5	4	4.66	4.537003416353134
0.8	2	5	5	3.26	3.2973322550207156
0.8	3	3	1	1.1	0.9848857801796106
0.8	3	3	2	0.92	0.9765244492586963
0.8	3	3	3	0.66	0.7901898506055364
0.8	3	3	4	0.94	1.0278132126023678
0.8	3	3	5	0.8	0.9591663046625439
0.8	3	4	1	1.8	1.624807680927192
0.8	3	4	2	6.64	2.5436980952935433
0.8	3	4	3	5.76	2.6043041297052847
0.8	3	4	4	5.5	1.8681541692269406
0.8	3	4	5	5.38	1.672004784682149
0.8	3	5	1	1.26	1.2459534501738017
0.8	3	5	2	13.38	5.241717275855309
0.8	3	5	3	19.36	5.4323475588367875
0.8	3	5	4	6.52	4.70421087962689
0.8	3	5	5	5.88	3.4793102764772215
0.9	1	3	1	10.92	6.012786375716337
0.9	1	3	2	4.28	3.3349062955351534
0.9	1	3	3	3.3	2.8372521918222215
0.9	1	3	4	3.02	2.894753875547971
0.9	1	3	5	2.74	2.82
0.9	1	4	1	46.68	19.17231337110887
0.9	1	4	2	12.02	5.85658603625013
0.9	1	4	3	1.86	2.561327780663771
0.9	1	4	4	2.26	2.278683830635571
0.9	1	4	5	1.94	1.8805318396666406
0.9	1	5	1	141.74	59.84941436639126
0.9	1	5	2	62.6	25.818597947990902
0.9	1	5	3	7.26	4.902285181423048
0.9	1	5	4	1.8	2.280350850198276
0.9	1	5	5	1.94	2.194629809330038
0.9	2	3	1	8.58	2.885064990602465
0.9	2	3	2	5.62	2.1437350582569668
0.9	2	3	3	5.46	1.8243903091169937
0.9	2	3	4	5.92	2.7337885799746844
0.9	2	3	5	5.18	1.862149295840696
0.9	2	4	1	32.24	15.129520811975508
0.9	2	4	2	14.78	4.54440315112997
0.9	2	4	3	4.96	2.7853904573685893
0.9	2	4	4	3.14	3.000066665925942
0.9	2	4	5	3.46	2.729175699730598
0.9	2	5	1	29.66	14.421664259023643
0.9	2	5	2	95.28	19.779828108454332
0.9	2	5	3	13.44	6.864867078101367
0.9	2	5	4	2.54	2.5076682396202252
0.9	2	5	5	2.3	2.1656407827707715
0.9	3	3	1	1.0	1.0
0.9	3	3	2	1.08	0.844748483277715
0.9	3	3	3	1.06	0.9467840302835699
0.9	3	3	4	1.1	1.0630145812734648
0.9	3	3	5	1.08	0.9558242516278818
0.9	3	4	1	1.76	1.9754493159785194
0.9	3	4	2	6.96	2.897999309868793
0.9	3	4	3	5.02	2.0048940121612415
0.9	3	4	4	5.02	1.94411933790084
0.9	3	4	5	4.34	1.8826576959181933
0.9	3	5	1	1.52	1.526302722267113
0.9	3	5	2	16.12	8.444264325564424
0.9	3	5	3	15.08	5.214748316074324
0.9	3	5	4	4.36	3.2296129799095126
0.9	3	5	5	3.88	2.7830918058878327
1.0	1	3	1	8.76	4.929746443783899
1.0	1	3	2	2.8	2.5059928172283334
1.0	1	3	3	2.58	2.088923167567443
1.0	1	3	4	2.82	2.8613982595926766
1.0	1	3	5	1.84	1.9427815111329427
1.0	1	4	1	34.18	15.632901202272086
1.0	1	4	2	7.48	4.085290687331808
1.0	1	4	3	1.76	2.3286047324524617
1.0	1	4	4	1.38	1.7987773625437917
1.0	1	4	5	1.18	1.4925146565444507
1.0	1	5	1	112.56	54.10588138086284
1.0	1	5	2	36.28	20.02502434455449
1.0	1	5	3	4.9	3.0413812651491097
1.0	1	5	4	1.12	1.739425192412712
1.0	1	5	5	1.5	2.4596747752497685
1.0	2	3	1	7.84	2.352530552405218
1.0	2	3	2	4.72	1.9497692171126304
1.0	2	3	3	4.24	1.32
1.0	2	3	4	4.84	1.7704236781064584
1.0	2	3	5	4.86	2.02
1.0	2	4	1	32.58	14.204351445947822
1.0	2	4	2	10.38	5.306185070274124
1.0	2	4	3	3.22	2.100380917833715
1.0	2	4	4	2.6	2.4083189157584592
1.0	2	4	5	2.38	2.106086417980041
1.0	2	5	1	33.38	13.598367549084706
1.0	2	5	2	71.18	15.847637047837763
1.0	2	5	3	8.68	4.465153972709116
1.0	2	5	4	1.92	2.20762315624746
1.0	2	5	5	1.52	1.780337046741431
1.0	3	3	1	0.78	0.87840765023991
1.0	3	3	2	0.86	0.8487638069569178
1.0	3	3	3	1.14	1.1315476127852508
1.0	3	3	4	0.94	0.8581375181169975
1.0	3	3	5	1.36	1.109233969908964
1.0	3	4	1	1.96	2.1813757127097566
1.0	3	4	2	6.92	2.086528216919196
1.0	3	4	3	4.64	1.8413038858374247
1.0	3	4	4	4.8	1.7549928774784245
1.0	3	4	5	4.6	1.4
1.0	3	5	1	1.82	2.8683793333518497
1.0	3	5	2	20.16	8.607810406834018
1.0	3	5	3	11.26	4.265254974793418
1.0	3	5	4	4.4	3.0066592756745814
1.0	3	5	5	3.22	2.410726031717416
