f	m	p	d	mean	sd
0.8	1	5	5	0.28206349206349207	0.3061773615399687
0.8	2	3	1	0.9776190476190476	0.10284060713643464
0.8	2	3	2	0.9481190476190475	0.10476679912809443
0.8	2	3	3	0.9613008658008657	0.09705006450935627
0.8	2	3	4	0.9528333333333333	0.15712353596948977
0.8	2	3	5	0.9338246753246753	0.15348217787619461
0.8	2	4	1	0.9995	0.0035000000000000027
0.8	2	4	2	0.9675974789470213	0.05007154655939479
0.8	2	4	3	0.705085137085137	0.2514104219661381
0.8	2	4	4	0.6577142857142857	0.3551739391972728
0.8	2	4	5	0.6892405372405372	0.311022483547335
0.8	2	5	1	0.9920310895135637	0.019150411093469807
0.8	2	5	2	0.999067521845469	0.004070233370860483
0.8	2	5	3	0.9310325191819229	0.06216772603376674
0.8	2	5	4	0.5232681762681761	0.3196611260599217
0.8	2	5	5	0.4354761904761905	0.3098169653653891
0.8	3	3	1	1.0	0.0
0.8	3	3	2	0.9666666666666667	0.1795054935711501
0.8	3	3	3	1.0	0.0
0.8	3	3	4	1.0	0.0
0.8	3	3	5	1.0	0.0
0.8	3	4	1	1.0	0.0
0.8	3	4	2	1.0	0.0
0.8	3	4	3	0.9633095238095238	0.11243281944738777
0.8	3	4	4	0.981	0.08178630692236935
0.8	3	4	5	0.971952380952381	0.06558871715923488
0.8	3	5	1	1.0	0.0
0.8	3	5	2	1.0	0.0
0.8	3	5	3	0.9770421415186121	0.04455979527010349
0.8	3	5	4	0.7531195471195471	0.2627856417017988
0.8	3	5	5	0.7544367854367855	0.2864964063693955
0.9	1	3	1	0.8481738833062361	0.12063941831639823
0.9	1	3	2	0.5770722055722055	0.29517788299336656
0.9	1	3	3	0.5279047619047619	0.2899075060358622
0.9	1	3	4	0.46692185592185587	0.337744308859715
0.9	1	3	5	0.41211038961038954	0.35261988165904784
0.9	1	4	1	0.9890830288733764	0.02537162859975222
0.9	1	4	2	0.8342253163327601	0.15843372684504792
0.9	1	4	3	0.2911269841269841	0.31630657172544563
0.9	1	4	4	0.371984126984127	0.3155722924404325
0.9	1	4	5	0.33998412698412694	0.2572097154901121
0.9	1	5	1	1.0	0.0
0.9	1	5	2	0.9870144843069554	0.0242108349765436
0.9	1	5	3	0.7081217867100219	0.28832950609718355
0.9	1	5	4	0.31163419913419915	0.28431529810762846
0.9	1	5	5	0.3242460317460317	0.3069278219609229
0.9	2	3	1	0.9927777777777778	0.03800990774021627
0.9	2	3	2	0.9483968253968255	0.10181688962223151
0.9	2	3	3	0.9524761904761904	0.0929437447198018
0.9	2	3	4	0.9368484848484848	0.14216366878917985
0.9	2	3	5	0.9680000000000001	0.08157069190449333
0.9	2	4	1	0.9933296703296703	0.028205606056558218
0.9	2	4	2	0.9311976440050878	0.0627835541456233
