f	m	p	d	mean	sd
0.4	2	4	3	1.3672638042331549	0.34654870347187866
0.4	2	4	4	1.1909193257940427	0.3420720023912765
0.4	2	4	5	1.226586585807846	0.37917497346668017
0.4	2	5	1	0.4075099211216524	0.3529586018866776
0.4	2	5	2	0.8283273257858685	0.2588754563685227
0.4	2	5	3	2.2565744332223496	0.2426219537995928
0.4	2	5	4	1.3546477589477797	0.5405465898729638
0.4	2	5	5	0.9700935020742538	0.565150153488023
0.4	3	3	1	0.01350966049194934	0.053892126807828684
0.4	3	3	2	0.05053782845466394	0.15422879549527485
0.4	3	3	3	0.0986386568944014	0.20513474627697095
0.4	3	3	4	0.07997530502916683	0.19527797699356594
0.4	3	3	5	0.09106755232459397	0.23077001061685762
0.4	3	4	1	0.04455830592463753	0.14209983137914864
0.4	3	4	2	0.09855129859230517	0.18541063460508736
0.4	3	4	3	0.3471372101124657	0.36065974247935
0.4	3	4	4	0.3015999116019951	0.34716318444208966
0.4	3	4	5	0.3128749221565668	0.3299320217597406
0.4	3	5	1	0.0	0.0
0.4	3	5	2	0.10730690141625254	0.18205354943306776
0.4	3	5	3	0.34653516061630557	0.3232838784880893
0.4	3	5	4	0.8295434712545228	0.43507116803779894
0.4	3	5	5	1.0214944974378997	0.3311410824981267
0.5	1	3	1	1.9176866808728261	0.4617062432629161
0.5	1	3	2	1.1214550681025892	0.4848403377371627
0.5	1	3	3	0.895420347049332	0.521389733383304
0.5	1	3	4	0.8713054263181388	0.4685574600693288
0.5	1	3	5	0.9318572338395095	0.510941569151325
0.5	1	4	1	1.2522585059967335	0.37125127455805845
0.5	1	4	2	2.0073753598210815	0.43384318297796526
0.5	1	4	3	0.9206932241648103	0.4390718118384975
0.5	1	4	4	0.7442214848401149	0.5370449831297238
0.5	1	4	5	0.6040264405041484	0.456967209087324
0.5	1	5	1	1.0448381615330062	0.23967639038060898
0.5	1	5	2	1.81081070255762	0.3260616826751203
0.5	1	5	3	2.018849763454047	0.3985388148863319
0.5	1	5	4	0.7688406634072139	0.4982814259649808
0.5	1	5	5	0.7879823282255348	0.5546077639436757
0.5	2	3	1	0.4238463143781263	0.2858180371525934
0.5	2	3	2	0.836717940802901	0.4331506850839359
0.5	2	3	3	0.9195165899057691	0.40979655639226936
0.5	2	3	4	0.7930711418444085	0.368871026626821
0.5	2	3	5	0.8225705716761768	0.40655477160383696
0.5	2	4	1	0.5604933308302704	0.38048690455381534
0.5	2	4	2	1.6334239503025605	0.39688464135805757
0.5	2	4	3	1.2839982001094383	0.47475933740752707
0.5	2	4	4	1.0641262623842156	0.4221317008546163
0.5	2	4	5	1.1521112701574223	0.46248271695946586
0.5	2	5	1	0.473683230638147	0.4037244297263258
0.5	2	5	2	1.3073736389373707	0.2765133222662442
0.5	2	5	3	2.14905897459277	0.4052415792684687
0.5	2	5	4	1.0074012456153705	0.4618692770962006
0.5	2	5	5	0.7887218413559312	0.525101268703185
0.5	3	3	1	0.02572721102470058	0.11239935866631802
0.5	3	3	2	0.12041992761852359	0.2641454236412181
0.5	3	3	3	0.17541776543388296	0.3078005931705261
0.5	3	3	4	0.1179249463942533	0.25631959113112734
0.5	3	3	5	0.060614196001802935	0.1631218319728592
0.5	3	4	1	0.03582179728165902	0.10426806067343232
0.5	3	4	2	0.17338625224587406	0.24670167647489807
0.5	3	4	3	0.5016048474801706	0.4011620503208865
0.5	3	4	4	0.45603566264965145	0.3923744896920166
0.5	3	4	5	0.4408815323900036	0.41477189142852533
0.5	3	5	1	0.031502338760665605	0.13169250917331174
0.5	3	5	2	0.15016752929675334	0.22370100277026608
0.5	3	5	3	0.8764073724345226	0.46162453056282865
0.5	3	5	4	1.2670389953240369	0.33674880981438915
0.5	3	5	5	1.1252546204913592	0.36372160868344044
0.6	1	3	1	1.8599432859676028	0.46352808654369704
0.6	1	3	2	0.881180978305666	0.49008108439945264
0.6	1	3	3	0.7785981068126411	0.51872067953522
0.6	1	3	4	0.7653050255322554	0.4894996544012904
0.6	1	3	5	0.8418177455393959	0.4916743497035844
0.6	1	4	1	1.5877738637789165	0.4700435703063583
0.6	1	4	2	1.9212637614377297	0.4780745238559348
0.6	1	4	3	0.7194111978696447	0.5184746114608407
0.6	1	4	4	0.6325022786027525	0.4873926590659383
0.6	1	4	5	0.5892891973278174	0.53209285507301
0.6	1	5	1	1.0551862497737938	0.27452411457405806
0.6	1	5	2	2.044194073039384	0.3572754831688051
0.6	1	5	3	1.8153262054243515	0.4698587528757616
0.6	1	5	4	0.46781350026307744	0.4603621908330723
0.6	1	5	5	0.48251854240512193	0.45293290414524184
0.6	2	3	1	0.7449862040581398	0.47195448642525967
0.6	2	3	2	0.9636154600103158	0.4427675536134291
0.6	2	3	3	0.9750071873689505	0.35967427220711873
0.6	2	3	4	1.003944240479152	0.374793908317702
0.6	2	3	5	0.8990316692842586	0.40170699402183885
0.6	2	4	1	0.7298355754315707	0.4009157858393123
0.6	2	4	2	1.9098906718249022	0.3625044552172582
0.6	2	4	3	1.0106491852053046	0.4327363102593297
0.6	2	4	4	0.9165433070160824	0.4924715826484469
0.6	2	4	5	0.896502297415791	0.4810512761897045
0.6	2	5	1	0.6096641717023552	0.3451242052897323
0.6	2	5	2	1.5331743592161624	0.3022892685668782
0.6	2	5	3	2.120204253941798	0.30092643388184415
0.6	2	5	4	0.7722749996500832	0.4642499381789435
0.6	2	5	5	0.6040684911082173	0.48738606955149294
0.6	3	3	1	0.09967145034012502	0.1993812745084827
0.6	3	3	2	0.1629257640036203	0.2541127059983268
0.6	3	3	3	0.16116957696046644	0.2916228124196576
0.6	3	3	4	0.14045587870122073	0.26254120631455224
0.6	3	3	5	0.17926212810708225	0.2976984142715528
0.6	3	4	1	0.05214262431591431	0.12493324292970123
0.6	3	4	2	0.30018813398870053	0.32078409969792626
0.6	3	4	3	0.4923754331674816	0.4023216476403642
0.6	3	4	4	0.7266605921597624	0.4035483692515149
0.6	3	4	5	0.6059265608635086	0.41593470442287583
0.6	3	5	1	0.09772956300283538	0.20574565770493694
0.6	3	5	2	0.3284462669989239	0.30683895552308454
0.6	3	5	3	1.5726876057839645	0.42878178196906436
0.6	3	5	4	1.095952289200503	0.4423256552942604
0.6	3	5	5	1.0347663544513248	0.4371073751102383
0.7	1	3	1	1.8435961843554691	0.3372398746692329
0.7	1	3	2	0.7627288401206865	0.48574627634935214
0.7	1	3	3	0.6080420130549633	0.4310208045953426
0.7	1	3	4	0.6817896174647561	0.4468977094873887
0.7	1	3	5	0.5336507561974593	0.3770695626964166
0.7	1	4	1	1.8620493911089255	0.36066707594261205
0.7	1	4	2	1.8109481579897488	0.4413417543517987
0.7	1	4	3	0.5606278823274335	0.4223385494491989
0.7	1	4	4	0.447942804320375	0.4722972208129167
0.7	1	4	5	0.434960932095584	0.45787836914477625
0.7	1	5	1	1.0657957563076783	0.21990747153130344
0.7	1	5	2	2.143832666917477	0.3242908609241726
0.7	1	5	3	1.5866817317165658	0.4647225463416782
0.7	1	5	4	0.47713753200918996	0.43561606990018825
0.7	1	5	5	0.3772633796160024	0.33670610447915345
0.7	2	3	1	0.8857854715554957	0.4938189665787709
0.7	2	3	2	0.9938335966998767	0.3253625496997613
0.7	2	3	3	0.970938269511645	0.38625840410875345
0.7	2	3	4	1.0100194535396216	0.32737286985751646
0.7	2	3	5	0.9999074538115923	0.3313247827548074
0.7	2	4	1	0.9179229954376009	0.41803347219299486
0.7	2	4	2	2.0022308578847494	0.3326826269808841
0.7	2	4	3	0.8899054717567653	0.5064991388231991
0.7	2	4	4	0.7661346370180938	0.47203782933705996
0.7	2	4	5	0.8074468970903341	0.41808738179566673
0.7	2	5	1	0.8309238099518956	0.3438021996103909
0.7	2	5	2	1.9133800714213811	0.39053182116356566
0.7	2	5	3	1.9153095699516773	0.3649650721402054
0.7	2	5	4	0.56067041836197	0.529422520061908
0.7	2	5	5	0.40665462753416237	0.41683588951332634
0.7	3	3	1	0.04276272339989072	0.1132382546486978
0.7	3	3	2	0.1952910481714809	0.3147264900855753
0.7	3	3	3	0.17219827869818727	0.2778645076435362
0.7	3	3	4	0.2717455898997235	0.3513834375201409
0.7	3	3	5	0.20220959427468788	0.3203271748718852
0.7	3	4	1	0.10224502491122513	0.19717906673833618
0.7	3	4	2	0.6359177832560554	0.38536794182671297
0.7	3	4	3	0.711846814548353	0.39563210261502074
0.7	3	4	4	0.7744868005092365	0.3237798713759594
0.7	3	4	5	0.8399851673733759	0.45613345454234355
0.7	3	5	1	0.09779593662885633	0.19990538051937917
0.7	3	5	2	0.5213488529671656	0.37245499721635045
0.7	3	5	3	1.959768628474081	0.26382098163764184
0.7	3	5	4	0.9789241188215948	0.4343532851623146
0.7	3	5	5	0.8880659815974458	0.42061219360638874
0.8	1	3	1	1.6921945581967504	0.49620242488501026
0.8	1	3	2	0.4719182120246511	0.3548155938006909
0.8	1	3	3	0.5827331153003918	0.3827971709528816
0.8	1	3	4	0.5060404309740268	0.3921069667019373
0.8	1	3	5	0.5822857522202348	0.46956778167391966
0.8	1	4	1	1.8569387578269698	0.5534388487628965
0.8	1	4	2	1.4614501110280036	0.6408508517355584
0.8	1	4	3	0.42683328857287217	0.4730747567582648
0.8	1	4	4	0.3172416678168005	0.37227064356059353
0.8	1	4	5	0.30238795908216365	0.3359674464939648
0.8	1	5	1	1.1301694767666701	0.3959581069888765
0.8	1	5	2	1.9985389307024364	0.3516924754811485
0.8	1	5	3	1.288936914386721	0.49927035622786387
0.8	1	5	4	0.35207275604774824	0.3832442492514975
0.8	1	5	5	0.2055773590878079	0.33535904598332933
0.8	2	3	1	1.0323732518923565	0.4369967173181042
0.8	2	3	2	1.1471663875405744	0.23093058069855507
0.8	2	3	3	1.0516681799704082	0.35720545032492096
0.8	2	3	4	0.9960269080181223	0.34514377212902486
0.8	2	3	5	1.038660002331753	0.3923420622402663
0.8	2	4	1	1.065542280734951	0.3487104093371138
0.8	2	4	2	1.9314020415602884	0.3209160064613287
0.8	2	4	3	0.6419185348219878	0.40054444621431773
0.8	2	4	4	0.5131276496314584	0.35659376507214613
0.8	2	4	5	0.6262901271943694	0.4500389985652526
0.8	2	5	1	0.9304116579251656	0.4486583065745073
0.8	2	5	2	2.253432110379532	0.37426234070768727
0.8	2	5	3	1.7683429074664792	0.3934005952988329
0.8	2	5	4	0.46790640597022815	0.4812363804560911
0.8	2	5	5	0.30716074608390925	0.32288574168176604
0.8	3	3	1	0.1454748786673101	0.22100759340638712
0.8	3	3	2	0.2706454997503684	0.29870553595303767
0.8	3	3	3	0.18235662362121066	0.27129953729409134
0.8	3	3	4	0.19965972762848455	0.31103271990763726
0.8	3	3	5	0.21638813901452775	0.32096646845559507
0.8	3	4	1	0.11391502636346157	0.1928662670749441
0.8	3	4	2	0.7596750116950726	0.46999441703788936
0.8	3	4	3	0.943768885958048	0.4174865851621947
0.8	3	4	4	0.905349223195841	0.3621134749841051
0.8	3	4	5	0.9223845051560794	0.35013986518011914
0.8	3	5	1	0.10757654040172696	0.23912881882704537
0.8	3	5	2	0.879788643575764	0.42693214745433006
0.8	3	5	3	1.9078294073639566	0.2731274607431183
0.8	3	5	4	0.7640714612883555	0.46773993757959537
0.8	3	5	5	0.6673821332945227	0.39618494101674673
0.9	1	3	1	1.4435843224531297	0.44728690571364704
0.9	1	3	2	0.6726391341404018	0.482184823307451
0.9	1	3	3	0.4396572554600054	0.33079405997880545
0.9	1	3	4	0.4019956976418234	0.36401347391122624
0.9	1	3	5	0.3883231597691265	0.36581701372518743
0.9	1	4	1	1.721594420688391	0.513666037941802
0.9	1	4	2	1.4740767386689504	0.4801338306312516
0.9	1	4	3	0.23325551245896947	0.3146172117598116
0.9	1	4	4	0.3038903666681632	0.36446531480639227
0.9	1	4	5	0.24039503108833604	0.3444131750917834
0.9	1	5	1	1.565383671967809	0.42835215214626254
0.9	1	5	2	1.814486194642309	0.4267560821925939
0.9	1	5	3	0.9238014572606461	0.4600845077554638
0.9	1	5	4	0.24870578015377906	0.3485914256602972
0.9	1	5	5	0.29746681858575746	0.3978313101742957
0.9	2	3	1	1.2265004140295472	0.39258652965283036
0.9	2	3	2	1.0930736551642042	0.3519002676930448
0.9	2	3	3	1.0603695447877772	0.2926594492636987
0.9	2	3	4	1.0440727671037993	0.2892288459927733
0.9	2	3	5	1.004966755598729	0.2553525151099797
0.9	2	4	1	1.3452988514901794	0.5171659469813824
0.9	2	4	2	1.790321646292755	0.3425685784203813
0.9	2	4	3	0.6200849415047036	0.42555102237676357
0.9	2	4	4	0.42506311782948475	0.3513793983860123
0.9	2	4	5	0.517490898744563	0.4017772507248922
0.9	2	5	1	1.1425621596245374	0.5476149390000469
0.9	2	5	2	2.2625985703137306	0.36044745553075447
0.9	2	5	3	1.4834974171730593	0.47353938360343606
0.9	2	5	4	0.30328744637534755	0.35742581636630383
0.9	2	5	5	0.296856216099411	0.3559901409106624
0.9	3	3	1	0.10319539898084494	0.21877027593876727
0.9	3	3	2	0.24247509443244034	0.3212074865019508
0.9	3	3	3	0.3094244666465544	0.3510341066927065
0.9	3	3	4	0.30281928836169064	0.37850208161990445
0.9	3	3	5	0.3177551040321431	0.3382843997587253
0.9	3	4	1	0.19351005197861254	0.29493041265738634
0.9	3	4	2	0.9982686646776356	0.510048253956234
0.9	3	4	3	1.0868244692958036	0.27818860422948194
0.9	3	4	4	1.0071625140177252	0.28630863946648305
0.9	3	4	5	1.0372772636244185	0.2526791386003778
0.9	3	5	1	0.13005719844037295	0.2143357456259071
0.9	3	5	2	1.1623167857460222	0.46182189648653815
0.9	3	5	3	1.752936569574608	0.36424282377914835
0.9	3	5	4	0.5790580721013507	0.36924630411768944
0.9	3	5	5	0.5343913944993823	0.36895614870881893
1.0	1	3	1	1.3182339805053258	0.5683665274790055
1.0	1	3	2	0.488184003687397	0.3628969913588117
1.0	1	3	3	0.3563675120727261	0.22422826485369238
1.0	1	3	4	0.40240699793680557	0.338905875851626
1.0	1	3	5	0.3280651202662883	0.318885391406014
1.0	1	4	1	1.556941975121913	0.5236765719071618
1.0	1	4	2	1.111059101429651	0.588117910417321
1.0	1	4	3	0.19184595334601198	0.2713439221118074
1.0	1	4	4	0.15466645068993684	0.26549697451886084
1.0	1	4	5	0.13676842404125109	0.2361166286037879
1.0	1	5	1	1.5681781390208789	0.4858676123441902
1.0	1	5	2	1.4740474886086519	0.4441955821014938
1.0	1	5	3	0.8245830762875604	0.4227200155539169
1.0	1	5	4	0.17916914089254948	0.32065953996169505
1.0	1	5	5	0.1561392085252403	0.2693572534345584
1.0	2	3	1	1.3140965578089145	0.3810595417958936
1.0	2	3	2	1.0573183583862398	0.2799969438265261
1.0	2	3	3	0.9862352825086539	0.2609443006220724
1.0	2	3	4	1.0837930309223776	0.2452417317951187
1.0	2	3	5	1.0490043877807986	0.3282024617166584
1.0	2	4	1	1.5746178341018713	0.5342991460171712
1.0	2	4	2	1.481148670418545	0.4956087016701646
1.0	2	4	3	0.5328319468784564	0.3895394545308298
1.0	2	4	4	0.40203857574753454	0.30156921312096185
1.0	2	4	5	0.3651441565984922	0.2923984290678348
1.0	2	5	1	1.3586948678296065	0.568647248352611
1.0	2	5	2	2.0188309486072504	0.40443183316123155
1.0	2	5	3	1.213311969366437	0.505983766362864
1.0	2	5	4	0.26277949929538347	0.30130422667842666
1.0	2	5	5	0.2029322893486831	0.24259014285149022
1.0	3	3	1	0.16757818144966763	0.28541191570961294
1.0	3	3	2	0.3035479366243148	0.30975820985780134
1.0	3	3	3	0.3300906002484507	0.37455090051061
1.0	3	3	4	0.2734456072566365	0.3462433826479609
1.0	3	3	5	0.37747419654769404	0.416302245494373
1.0	3	4	1	0.2763717335010251	0.33805734888733374
1.0	3	4	2	1.2421672123822982	0.3707334883502942
1.0	3	4	3	1.084838050823102	0.28827286718617456
1.0	3	4	4	1.026040167770736	0.28620911177536995
1.0	3	4	5	0.985291504851916	0.3493221883403928
1.0	3	5	1	0.20673238879036723	0.2672615084123461
1.0	3	5	2	1.522871408820309	0.3574826806538387
1.0	3	5	3	1.5788148057639564	0.4049663397569465
1.0	3	5	4	0.6586192259864145	0.42906492192347073
1.0	3	5	5	0.4858010886051135	0.36523986991064933
